field_analysis_valid,rf_timestamp_utc,operating_frequency_mhz,channel_bandwidth_mhz,dl_rssi_dbm,ul_rssi_dbm,dl_snr_db,ul_snr_db,dl_mcs,ul_mcs,cu01_local_temp_avg_c,cu01_local_hum_avg_pct,cu01_local_press_hpa,sj01_local_temp_avg_c,sj01_local_hum_avg_pct,sj01_local_press_hpa,sj01_local_wind_speed_ms
1,2026-09-07T17:01:51+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,21.28,46.15,740.92,8.42,78.08,664.31,9.2
1,2026-09-07T17:06:52+00:00,7000.0,20.0,-73.0,-81.0,24.0,19.0,204.0,202.0,21.66,45.21,740.92,8.78,77.95,664.32,5.8
1,2026-09-07T17:11:53+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,103.0,21.55,45.04,740.88,9.5,75.75,664.15,10.2
1,2026-09-07T17:21:56+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,21.31,45.43,740.74,8.9,76.6,664.04,9.2
1,2026-09-07T17:26:57+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,21.4,44.97,740.7,9.55,73.71,664.11,5.6
1,2026-09-07T17:31:58+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,21.62,44.22,740.66,10.17,70.84,664.0,7.1
1,2026-09-07T17:36:59+00:00,7000.0,20.0,-74.0,-81.0,24.0,17.0,204.0,202.0,21.53,43.66,740.58,10.1,71.17,663.84,10.5
1,2026-09-07T17:42:00+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,21.78,49.12,740.51,9.54,73.66,663.85,7.1
1,2026-09-07T17:47:01+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,22.62,42.72,740.32,8.99,78.12,663.89,8.9
1,2026-09-07T17:52:01+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.63,41.63,740.09,9.11,77.02,663.7,7.6
1,2026-09-07T17:57:02+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,24.64,39.12,739.99,9.99,73.55,663.45,10.5
1,2026-09-07T18:02:03+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,203.0,24.75,38.9,739.83,10.53,72.04,663.58,7.5
1,2026-09-07T18:07:04+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,202.0,24.59,38.32,739.82,11.46,66.54,663.5,7.7
1,2026-09-07T18:12:05+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,23.6,39.53,739.7,10.84,68.78,663.41,9.1
1,2026-09-07T18:17:06+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,22.82,41.66,739.8,10.66,66.71,663.32,7.7
1,2026-09-07T18:22:07+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,22.49,42.82,739.72,10.11,70.54,663.47,6.7
1,2026-09-07T18:27:08+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,202.0,22.65,42.72,739.69,10.39,69.78,663.36,7.4
1,2026-09-07T18:32:09+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,22.95,42.17,739.59,9.95,70.75,663.28,7.7
1,2026-09-07T18:37:10+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.35,41.39,739.53,9.63,72.8,663.31,5.6
1,2026-09-07T18:42:11+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,23.88,40.78,739.5,9.55,73.66,663.24,7.0
1,2026-09-07T18:47:12+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,23.63,40.83,739.46,10.27,72.91,663.12,7.7
1,2026-09-07T18:52:13+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.66,41.16,739.35,11.91,66.43,663.02,9.0
1,2026-09-07T18:57:13+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,23.7,41.12,739.32,11.16,66.77,662.93,9.2
1,2026-09-07T19:02:14+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.26,41.32,739.2,9.98,72.6,662.92,10.7
1,2026-09-07T19:07:15+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,22.73,42.04,739.13,9.86,75.16,662.83,9.9
1,2026-09-07T19:17:17+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,22.66,42.66,739.03,10.63,72.23,662.72,8.0
1,2026-09-07T19:22:18+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,22.87,42.19,738.96,10.81,69.61,662.67,8.5
1,2026-09-07T19:32:20+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.88,42.07,987.34,11.8,66.39,662.59,7.0
1,2026-09-07T19:37:20+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.55,42.84,987.28,12.39,62.66,662.6,9.5
1,2026-09-07T19:42:21+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.24,43.46,987.17,12.55,62.96,662.56,9.8
1,2026-09-07T19:47:22+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,21.97,44.33,738.88,11.03,66.08,662.49,10.0
1,2026-09-07T19:52:23+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,21.86,48.87,738.86,10.8,67.7,662.66,7.9
1,2026-09-07T19:57:24+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,21.57,45.3,738.88,11.17,66.35,662.6,8.4
1,2026-09-07T20:02:25+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,21.68,45.16,738.83,11.49,65.31,662.48,7.4
1,2026-09-07T20:07:26+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,21.65,45.24,738.81,10.49,69.4,662.37,9.1
1,2026-09-07T20:12:26+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,203.0,21.76,45.2,738.72,10.96,68.66,662.53,7.1
1,2026-09-07T20:17:27+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.31,44.23,738.55,12.89,62.78,662.38,8.8
1,2026-09-07T20:22:28+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.76,43.65,738.51,11.83,66.81,662.43,8.4
1,2026-09-07T20:27:29+00:00,7000.0,20.0,-74.0,-81.0,24.0,18.0,204.0,202.0,23.21,41.49,738.39,13.32,62.96,662.47,8.7
1,2026-09-07T20:32:30+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,23.33,41.66,738.26,14.3,59.83,662.42,7.2
1,2026-09-07T20:37:31+00:00,7000.0,20.0,-74.0,-80.0,24.0,20.0,204.0,203.0,23.53,41.16,738.2,14.48,57.67,662.38,7.4
1,2026-09-07T20:42:32+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,23.44,41.04,738.09,14.58,58.29,662.45,7.0
1,2026-09-07T20:47:33+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,23.45,41.79,738.1,13.98,58.29,662.45,7.0
1,2026-09-07T20:52:34+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.39,42.24,738.11,13.7,58.74,662.51,7.8
1,2026-09-07T20:57:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,23.05,42.43,738.13,13.47,58.95,662.4,5.2
1,2026-09-07T21:02:36+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,22.61,43.18,738.12,13.95,58.28,662.4,4.6
1,2026-09-07T21:07:36+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,22.42,44.1,738.12,15.52,53.21,662.29,6.3
1,2026-09-07T21:12:37+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.26,40.07,738.1,12.24,63.42,662.25,8.7
1,2026-09-07T21:17:38+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,22.57,42.92,738.13,10.39,70.17,662.18,7.3
1,2026-09-07T21:22:39+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,22.8,42.79,738.17,9.93,72.51,662.27,6.7
1,2026-09-07T21:27:40+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,22.91,42.64,738.17,9.68,74.99,662.33,7.5
1,2026-09-07T21:32:41+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,22.99,42.85,738.2,11.18,70.56,662.36,7.5
1,2026-09-07T21:42:43+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.76,43.19,738.28,13.74,62.15,662.46,7.4
1,2026-09-07T21:47:44+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,103.0,22.73,43.17,738.3,14.57,58.39,662.46,6.1
1,2026-09-07T21:52:45+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,22.74,43.75,738.28,11.69,67.57,662.41,6.1
1,2026-09-07T21:57:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,22.68,43.36,738.33,10.01,73.06,662.46,6.6
1,2026-09-07T22:02:47+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,22.65,43.43,738.43,10.28,72.5,662.52,4.9
1,2026-09-07T22:07:47+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,22.57,43.35,738.56,10.08,74.73,662.6,6.7
1,2026-09-07T22:12:48+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,22.39,43.82,738.62,9.32,77.42,662.74,5.9
1,2026-09-07T22:17:49+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,203.0,22.28,43.79,738.73,9.08,80.17,662.85,5.8
1,2026-09-07T22:22:50+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,22.02,45.17,738.87,9.02,80.88,662.88,4.3
1,2026-09-07T22:27:51+00:00,7000.0,20.0,-73.0,-80.0,24.0,20.0,204.0,203.0,21.84,46.26,738.92,8.83,83.23,663.05,5.2
1,2026-09-07T22:32:52+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.75,46.1,738.9,8.44,86.6,663.05,4.7
1,2026-09-07T22:37:53+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.62,46.27,738.95,8.29,87.16,663.09,5.6
1,2026-09-07T22:42:53+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,202.0,21.59,46.32,739.07,8.38,87.28,663.09,5.6
1,2026-09-07T22:47:54+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,203.0,21.44,46.99,739.12,8.16,87.98,663.13,4.6
1,2026-09-07T22:52:55+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,21.31,47.41,739.19,8.03,88.67,663.15,5.8
1,2026-09-07T22:57:56+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.16,47.81,739.24,7.94,89.77,663.26,3.4
1,2026-09-07T23:02:57+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.02,48.51,739.32,7.93,89.92,663.32,4.9
1,2026-09-07T23:07:58+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.82,49.13,739.35,7.83,90.2,663.39,3.0
1,2026-09-07T23:12:59+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,205.0,203.0,20.81,49.36,739.39,7.75,90.81,663.45,4.0
1,2026-09-07T23:17:59+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,20.75,49.49,739.41,7.69,92.02,663.47,0.5
1,2026-09-07T23:23:00+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,20.76,49.61,739.49,7.59,93.02,663.52,0.7
1,2026-09-07T23:28:01+00:00,7000.0,20.0,-74.0,-80.0,24.0,18.0,204.0,203.0,20.73,49.96,739.51,7.52,93.96,663.55,3.5
1,2026-09-07T23:33:02+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.66,50.42,739.58,7.43,94.77,663.6,3.1
1,2026-09-07T23:38:03+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.64,50.78,739.58,7.37,94.99,663.62,2.0
1,2026-09-07T23:43:04+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.57,50.97,739.63,7.32,95.3,663.67,0.0
1,2026-09-07T23:48:05+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.43,51.81,739.7,7.25,95.33,663.69,3.1
1,2026-09-07T23:53:06+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,20.14,52.83,739.79,7.16,95.62,663.68,2.2
1,2026-09-07T23:58:07+00:00,7000.0,20.0,-73.0,-80.0,25.0,19.0,204.0,203.0,19.78,53.6,739.84,7.05,95.75,663.75,3.2
1,2026-09-08T00:03:09+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,205.0,203.0,19.5,54.26,739.82,6.99,96.26,663.79,1.9
1,2026-09-08T00:08:10+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,19.21,54.96,739.92,6.95,96.46,663.84,1.5
1,2026-09-08T00:13:11+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,19.12,55.31,739.98,6.81,96.35,663.87,0.2
1,2026-09-08T00:18:12+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,205.0,203.0,19.09,55.59,740.02,6.8,96.52,663.87,1.2
1,2026-09-08T00:23:13+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,202.0,19.09,55.37,740.08,6.72,96.44,663.97,1.5
1,2026-09-08T00:28:14+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.92,56.04,740.15,6.75,96.53,663.98,1.0
1,2026-09-08T00:33:15+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,18.83,56.29,740.27,6.64,96.24,663.98,1.4
1,2026-09-08T00:38:15+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.75,56.47,740.3,6.59,95.78,664.0,1.6
1,2026-09-08T00:43:16+00:00,7000.0,20.0,-72.0,-80.0,25.0,18.0,204.0,203.0,18.68,56.58,740.37,6.79,95.78,664.08,1.4
1,2026-09-08T00:48:17+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.62,56.87,740.42,6.91,96.14,664.08,1.6
1,2026-09-08T00:53:18+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.54,56.82,740.46,6.9,96.26,664.12,1.1
1,2026-09-08T00:58:19+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,18.56,56.81,740.5,6.81,96.26,664.16,1.4
1,2026-09-08T01:03:20+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.52,57.0,740.63,6.76,95.98,664.23,2.2
1,2026-09-08T01:08:21+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,18.5,57.06,740.73,6.78,95.86,664.23,2.8
1,2026-09-08T01:13:22+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,103.0,18.52,56.71,740.77,6.99,96.25,664.31,3.5
1,2026-09-08T01:18:23+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.48,57.08,740.8,7.03,96.57,664.33,2.4
1,2026-09-08T01:23:23+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.32,57.8,740.86,7.0,96.93,664.36,1.4
1,2026-09-08T01:28:24+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.33,57.69,740.88,6.99,97.09,664.37,2.2
1,2026-09-08T01:33:25+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.34,58.1,740.86,6.98,97.31,664.38,2.5
1,2026-09-08T01:38:26+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,18.34,58.33,740.9,6.97,97.45,664.38,3.1
1,2026-09-08T01:43:27+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.35,58.97,740.97,6.99,97.66,664.4,2.8
1,2026-09-08T01:48:28+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,18.27,59.48,740.9,6.97,97.75,664.44,2.8
1,2026-09-08T01:53:29+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,18.3,59.13,740.94,6.95,97.89,664.48,2.2
1,2026-09-08T02:03:30+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.3,58.64,740.95,6.73,97.94,664.46,2.3
1,2026-09-08T02:08:31+00:00,7000.0,20.0,-74.0,-81.0,24.0,17.0,204.0,203.0,18.27,59.08,740.95,6.73,98.07,664.44,1.1
1,2026-09-08T02:13:32+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,18.21,59.55,740.99,6.7,98.08,664.42,1.4
1,2026-09-08T02:18:33+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,18.02,60.13,741.02,6.75,98.2,664.39,0.9
1,2026-09-08T02:23:34+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,17.87,60.21,741.04,6.62,98.02,664.34,2.9
1,2026-09-08T02:28:35+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,17.84,59.88,741.05,6.39,97.86,664.37,0.0
1,2026-09-08T02:33:36+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,17.74,60.52,741.16,6.42,97.93,664.38,3.1
1,2026-09-08T02:38:37+00:00,7000.0,20.0,-72.0,-80.0,25.0,18.0,204.0,203.0,17.55,61.15,741.21,6.65,98.02,664.44,1.7
1,2026-09-08T02:43:38+00:00,7000.0,20.0,-72.0,-80.0,25.0,18.0,204.0,203.0,17.43,61.54,741.26,6.72,97.96,664.53,1.7
1,2026-09-08T02:48:39+00:00,7000.0,20.0,-72.0,-80.0,25.0,18.0,204.0,202.0,17.4,61.15,741.33,6.73,97.99,664.59,0.4
1,2026-09-08T02:53:39+00:00,7000.0,20.0,-73.0,-81.0,24.0,17.0,204.0,202.0,17.51,61.17,741.44,6.64,97.94,664.62,1.0
1,2026-09-08T02:58:40+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,17.47,62.19,741.52,6.6,98.03,664.66,1.1
1,2026-09-08T03:03:41+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,203.0,17.31,62.49,741.56,6.56,98.06,664.65,2.2
1,2026-09-08T03:08:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.22,63.21,741.62,6.57,98.19,664.66,2.8
1,2026-09-08T03:13:43+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,17.17,63.57,741.62,6.54,98.28,664.66,1.4
1,2026-09-08T03:18:44+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,17.1,64.05,741.69,6.59,98.38,664.66,3.8
1,2026-09-08T03:23:44+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,17.18,63.95,741.74,6.54,98.38,664.64,4.9
1,2026-09-08T03:28:45+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.13,64.31,741.75,6.58,98.52,664.72,4.0
1,2026-09-08T03:33:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,17.21,63.89,741.76,6.61,98.64,664.86,2.1
1,2026-09-08T03:38:47+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,202.0,17.15,64.1,741.79,6.62,98.7,664.82,3.1
1,2026-09-08T03:48:49+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.06,64.8,741.8,6.58,98.78,664.75,7.3
1,2026-09-08T03:53:49+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,17.13,63.93,741.76,6.61,98.9,664.78,6.3
1,2026-09-08T03:58:50+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,17.14,64.28,741.73,6.52,98.9,664.75,6.2
1,2026-09-08T04:03:51+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.17,64.33,741.69,6.52,98.99,664.77,3.7
1,2026-09-08T04:08:52+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,17.15,64.19,741.68,6.47,99.0,664.76,3.0
1,2026-09-08T04:13:53+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,17.07,64.6,741.63,5.97,98.71,664.76,3.9
1,2026-09-08T04:18:53+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.03,64.84,741.61,5.8,98.8,664.75,3.1
1,2026-09-08T04:23:54+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.04,64.63,741.61,6.1,99.19,664.73,1.5
1,2026-09-08T04:28:55+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,17.11,63.94,741.6,6.14,99.22,664.7,2.4
1,2026-09-08T04:33:56+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,17.06,64.88,741.61,6.13,99.21,664.7,1.8
1,2026-09-08T04:38:57+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,16.94,65.2,741.55,5.96,99.12,664.68,0.0
1,2026-09-08T04:43:58+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,16.91,65.29,741.56,5.86,99.12,664.66,1.5
1,2026-09-08T04:49:00+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,16.97,64.8,741.51,5.74,99.09,664.64,1.4
1,2026-09-08T04:54:01+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.02,64.73,741.52,5.98,99.3,664.63,2.3
1,2026-09-08T04:59:02+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,16.94,64.93,741.46,6.12,99.37,664.54,1.9
1,2026-09-08T05:04:02+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,16.97,64.63,741.42,6.14,99.37,664.47,2.1
1,2026-09-08T05:09:03+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.03,64.12,741.36,6.17,99.37,664.41,1.0
1,2026-09-08T05:14:04+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,17.02,64.36,741.32,6.09,99.34,664.4,2.0
1,2026-09-08T05:19:05+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,17.1,64.27,741.31,6.04,99.33,664.38,2.3
1,2026-09-08T05:24:06+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,17.0,64.42,741.32,6.01,99.34,664.35,3.0
1,2026-09-08T05:29:07+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,16.93,64.91,741.26,6.07,99.41,664.32,3.2
1,2026-09-08T05:34:08+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,16.86,65.37,741.2,6.04,99.42,664.28,2.4
1,2026-09-08T05:39:08+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,202.0,16.76,65.94,741.19,5.97,99.38,664.22,2.2
1,2026-09-08T05:44:09+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,16.74,66.02,741.22,5.94,99.41,664.2,4.0
1,2026-09-08T05:49:11+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,103.0,16.75,66.17,741.22,5.96,99.46,664.22,3.1
1,2026-09-08T05:54:11+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,16.67,66.68,741.15,5.99,99.5,664.16,3.5
1,2026-09-08T05:59:13+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,16.66,66.44,741.05,6.01,99.52,664.11,3.3
1,2026-09-08T06:04:13+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,16.66,66.49,740.98,6.01,99.53,664.08,2.1
1,2026-09-08T06:09:14+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,202.0,16.61,67.08,740.95,6.06,99.56,663.99,3.5
1,2026-09-08T06:14:15+00:00,7000.0,20.0,-74.0,-81.0,23.0,17.0,204.0,203.0,16.61,67.08,740.95,6.07,99.58,663.94,3.7
1,2026-09-08T06:19:16+00:00,7000.0,20.0,-74.0,-82.0,23.0,16.0,204.0,202.0,16.51,67.78,740.91,6.09,99.6,663.91,4.0
1,2026-09-08T06:24:17+00:00,7000.0,20.0,-75.0,-81.0,23.0,17.0,204.0,202.0,16.55,67.69,740.92,6.08,99.6,663.84,3.4
1,2026-09-08T06:29:20+00:00,7000.0,20.0,-74.0,-82.0,23.0,17.0,204.0,202.0,16.61,67.56,740.89,6.06,99.6,663.91,1.4
1,2026-09-08T06:34:20+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,16.59,67.35,740.84,6.04,99.62,663.78,3.3
1,2026-09-08T06:39:21+00:00,7000.0,20.0,-75.0,-82.0,22.0,17.0,204.0,202.0,16.53,67.39,740.79,6.05,99.64,663.78,4.9
1,2026-09-08T06:44:22+00:00,7000.0,20.0,-75.0,-82.0,22.0,16.0,204.0,202.0,16.63,66.91,740.76,6.01,99.64,663.75,3.4
1,2026-09-08T06:49:23+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,16.67,66.95,740.68,6.09,99.69,663.69,5.1
1,2026-09-08T06:54:24+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,16.55,67.56,740.66,6.06,99.69,663.7,1.9
1,2026-09-08T06:59:25+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,16.51,67.7,740.65,6.11,99.72,663.69,1.7
1,2026-09-08T07:04:25+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,16.49,67.84,740.59,6.17,99.76,663.66,3.0
1,2026-09-08T07:09:26+00:00,7000.0,20.0,-75.0,-81.0,22.0,17.0,204.0,202.0,16.38,68.49,740.6,6.21,99.79,663.64,3.3
1,2026-09-08T07:14:27+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,16.38,68.43,740.59,6.26,99.81,663.57,3.7
1,2026-09-08T07:19:28+00:00,7000.0,20.0,-75.0,-82.0,22.0,17.0,204.0,202.0,16.5,67.97,740.53,6.31,99.83,663.57,2.4
1,2026-09-08T07:24:30+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,16.51,67.88,740.48,6.32,99.84,663.53,4.1
1,2026-09-08T07:29:31+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,16.48,68.54,740.46,6.32,99.84,663.57,2.4
